"Category","ServerName","Name","DisplayName","State","StartMode","StartName","PathName","Description"
"Service","192.168.149.132","MpsSvc","Windows Firewall","Running","Auto","NT Authority\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork","Windows Firewall helps protect your computer by preventing unauthorized users from gaining access to your computer through the Internet or a network."
"Service","192.168.149.132","MSDTC","Distributed Transaction Coordinator","Running","Auto","NT AUTHORITY\NetworkService","C:\Windows\System32\msdtc.exe","Coordinates transactions that span multiple resource managers, such as databases, message queues, and file systems. If this service is stopped, these transactions will fail. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","MSiSCSI","Microsoft iSCSI Initiator Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Manages Internet SCSI (iSCSI) sessions from this computer to remote iSCSI target devices. If this service is stopped, this computer will not be able to login or access iSCSI targets. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","msiserver","Windows Installer","Stopped","Manual","LocalSystem","C:\Windows\system32\msiexec.exe /V","Adds, modifies, and removes applications provided as a Windows Installer (*.msi, *.msp) package. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","MSSQLFDLauncher","SQL Full-text Filter Daemon Launcher (MSSQLSERVER)","Running","Manual","NT Service\MSSQLFDLauncher","""C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\Binn\fdlauncher.exe"" -s MSSQL13.MSSQLSERVER","Service to launch full-text filter daemon process which will perform document filtering and word breaking for SQL Server full-text search. Disabling this service will make full-text search features of SQL Server unavailable."
"Service","192.168.149.132","MSSQLSERVER","SQL Server (MSSQLSERVER)","Running","Auto","MSTAR\svc_sql","""C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\Binn\sqlservr.exe"" -sMSSQLSERVER","Provides storage, processing and controlled access of data, and rapid transaction processing."
"Service","192.168.149.132","NcaSvc","Network Connectivity Assistant","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k NetSvcs","Provides DirectAccess status notification for UI components"
"Service","192.168.149.132","NcbService","Network Connection Broker","Running","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","Brokers connections that allow Windows Store Apps to receive notifications from the internet."
"Service","192.168.149.132","Netlogon","Netlogon","Running","Auto","LocalSystem","C:\Windows\system32\lsass.exe","Maintains a secure channel between this computer and the domain controller for authenticating users and services. If this service is stopped, the computer may not authenticate users and services and the domain controller cannot register DNS records. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","Netman","Network Connections","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","Manages objects in the Network and Dial-Up Connections folder, in which you can view both local area network and remote connections."
"Service","192.168.149.132","netprofm","Network List Service","Running","Manual","NT AUTHORITY\LocalService","C:\Windows\System32\svchost.exe -k LocalService","Identifies the networks to which the computer has connected, collects and stores properties for these networks, and notifies applications when these properties change."
"Service","192.168.149.132","NetSetupSvc","Network Setup Service","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k netsvcs","The Network Setup Service manages the installation of network drivers and permits the configuration of low-level network settings.  If this service is stopped, any driver installations that are in-progress may be cancelled."
"Service","192.168.149.132","NetTcpPortSharing","Net.Tcp Port Sharing Service","Stopped","Disabled","NT AUTHORITY\LocalService","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe","Provides ability to share TCP ports over the net.tcp protocol."
"Service","192.168.149.132","NgcCtnrSvc","Microsoft Passport Container","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Manages local user identity keys used to authenticate user to identity providers as well as TPM virtual smart cards. If this service is disabled, local user identity keys and TPM virtual smart cards will not be accessible. It is recommended that you do not reconfigure this service."
"Service","192.168.149.132","NgcSvc","Microsoft Passport","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Provides process isolation for cryptographic keys used to authenticate to a user’s associated identity providers. If this service is disabled, all uses and management of these keys will not be available, which includes machine logon and single-sign on for apps and websites. This service starts and stops automatically. It is recommended that you do not reconfigure this service."
"Service","192.168.149.132","NlaSvc","Network Location Awareness","Running","Auto","NT AUTHORITY\NetworkService","C:\Windows\System32\svchost.exe -k NetworkService","Collects and stores configuration information for the network and notifies programs when this information is modified. If this service is stopped, configuration information might be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","nsi","Network Store Interface Service","Running","Auto","NT Authority\LocalService","C:\Windows\system32\svchost.exe -k LocalService","This service delivers network notifications (e.g. interface addition/deleting etc) to user mode clients. Stopping this service will cause loss of network connectivity. If this service is disabled, any other services that explicitly depend on this service will fail to start."
"Service","192.168.149.132","PcaSvc","Program Compatibility Assistant Service","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","This service provides support for the Program Compatibility Assistant (PCA).  PCA monitors programs installed and run by the user and detects known compatibility problems. If this service is stopped, PCA will not function properly."
"Service","192.168.149.132","PerfHost","Performance Counter DLL Host","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\SysWow64\perfhost.exe","Enables remote users and 64-bit processes to query performance counters provided by 32-bit DLLs. If this service is stopped, only local users and 32-bit processes will be able to query performance counters provided by 32-bit DLLs."
"Service","192.168.149.132","PhoneSvc","Phone Service","Stopped","Manual","NT Authority\LocalService","C:\Windows\system32\svchost.exe -k LocalService","Manages the telephony state on the device"
"Service","192.168.149.132","pla","Performance Logs & Alerts","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork","Performance Logs and Alerts Collects performance data from local or remote computers based on preconfigured schedule parameters, then writes the data to a log or triggers an alert. If this service is stopped, performance information will not be collected. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","PlugPlay","Plug and Play","Running","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k DcomLaunch","Enables a computer to recognize and adapt to hardware changes with little or no user input. Stopping or disabling this service will result in system instability."
"Service","192.168.149.132","PolicyAgent","IPsec Policy Agent","Running","Manual","NT Authority\NetworkService","C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted","Internet Protocol security (IPsec) supports network-level peer authentication, data origin authentication, data integrity, data confidentiality (encryption), and replay protection.  This service enforces IPsec policies created through the IP Security Policies snap-in or the command-line tool ""netsh ipsec"".  If you stop this service, you may experience network connectivity issues if your policy requires that connections use IPsec.  Also,remote management of Windows Firewall is not available when this service is stopped."
"Service","192.168.149.132","Power","Power","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k DcomLaunch","Manages power policy and power policy notification delivery."
"Service","192.168.149.132","PrintNotify","Printer Extensions and Notifications","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k print","This service opens custom printer dialog boxes and handles notifications from a remote print server or a printer. If you turn off this service, you won’t be able to see printer extensions or notifications."
"Service","192.168.149.132","ProfSvc","User Profile Service","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","This service is responsible for loading and unloading user profiles. If this service is stopped or disabled, users will no longer be able to successfully sign in or sign out, apps might have problems getting to users' data, and components registered to receive profile event notifications won't receive them."
"Service","192.168.149.132","QWAVE","Quality Windows Audio Video Experience","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation","Quality Windows Audio Video Experience (qWave) is a networking platform for Audio Video (AV) streaming applications on IP home networks. qWave enhances AV streaming performance and reliability by ensuring network quality-of-service (QoS) for AV applications. It provides mechanisms for admission control, run time monitoring and enforcement, application feedback, and traffic prioritization."
"Service","192.168.149.132","RasAuto","Remote Access Auto Connection Manager","Stopped","Manual","localSystem","C:\Windows\System32\svchost.exe -k netsvcs","Creates a connection to a remote network whenever a program references a remote DNS or NetBIOS name or address."
"Service","192.168.149.132","RasMan","Remote Access Connection Manager","Stopped","Manual","localSystem","C:\Windows\System32\svchost.exe -k netsvcs","Manages dial-up and virtual private network (VPN) connections from this computer to the Internet or other remote networks. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","RemoteAccess","Routing and Remote Access","Stopped","Disabled","localSystem","C:\Windows\System32\svchost.exe -k netsvcs","Offers routing services to businesses in local area and wide area network environments."
"Service","192.168.149.132","RemoteRegistry","Remote Registry","Stopped","Auto","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k localService","Enables remote users to modify registry settings on this computer. If this service is stopped, the registry can be modified only by users on this computer. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","RmSvc","Radio Management Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted","Radio Management and Airplane Mode Service"
"Service","192.168.149.132","RpcEptMapper","RPC Endpoint Mapper","Running","Auto","NT AUTHORITY\NetworkService","C:\Windows\system32\svchost.exe -k RPCSS","Resolves RPC interfaces identifiers to transport endpoints. If this service is stopped or disabled, programs using Remote Procedure Call (RPC) services will not function properly."
"Service","192.168.149.132","RpcLocator","Remote Procedure Call (RPC) Locator","Stopped","Manual","NT AUTHORITY\NetworkService","C:\Windows\system32\locator.exe","In Windows 2003 and earlier versions of Windows, the Remote Procedure Call (RPC) Locator service manages the RPC name service database. In Windows Vista and later versions of Windows, this service does not provide any functionality and is present for application compatibility."
"Service","192.168.149.132","RpcSs","Remote Procedure Call (RPC)","Running","Auto","NT AUTHORITY\NetworkService","C:\Windows\system32\svchost.exe -k rpcss","The RPCSS service is the Service Control Manager for COM and DCOM servers. It performs object activations requests, object exporter resolutions and distributed garbage collection for COM and DCOM servers. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the RPCSS service running."
"Service","192.168.149.132","RSoPProv","Resultant Set of Policy Provider","Stopped","Manual","LocalSystem","C:\Windows\system32\RSoPProv.exe","Provides a network service that processes requests to simulate application of Group Policy settings for a target user or computer in various situations and computes the Resultant Set of Policy settings."
"Service","192.168.149.132","sacsvr","Special Administration Console Helper","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k netsvcs","Allows administrators to remotely access a command prompt using Emergency Management Services."
"Service","192.168.149.132","SamSs","Security Accounts Manager","Running","Auto","LocalSystem","C:\Windows\system32\lsass.exe","The startup of this service signals other services that the Security Accounts Manager (SAM) is ready to accept requests.  Disabling this service will prevent other services in the system from being notified when the SAM is ready, which may in turn cause those services to fail to start correctly. This service should not be disabled."
"Service","192.168.149.132","SCardSvr","Smart Card","Stopped","Disabled","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation","Manages access to smart cards read by this computer. If this service is stopped, this computer will be unable to read smart cards. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","ScDeviceEnum","Smart Card Device Enumeration Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Creates software device nodes for all smart card readers accessible to a given session. If this service is disabled, WinRT APIs will not be able to enumerate smart card readers."
"Service","192.168.149.132","Schedule","Task Scheduler","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Enables a user to configure and schedule automated tasks on this computer. The service also hosts multiple Windows system-critical tasks. If this service is stopped or disabled, these tasks will not be run at their scheduled times. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","SCPolicySvc","Smart Card Removal Policy","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Allows the system to be configured to lock the user desktop upon smart card removal."
"Service","192.168.149.132","seclogon","Secondary Logon","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Enables starting processes under alternate credentials. If this service is stopped, this type of logon access will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","SENS","System Event Notification Service","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Monitors system events and notifies subscribers to COM+ Event System of these events."
"Service","192.168.149.132","SensorDataService","Sensor Data Service","Stopped","Manual","LocalSystem","C:\Windows\System32\SensorDataService.exe","Delivers data from a variety of sensors"
"Service","192.168.149.132","SensorService","Sensor Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","A service for sensors that manages different sensors' functionality. Manages Simple Device Orientation (SDO) and History for sensors. Loads the SDO sensor that reports device orientation changes.  If this service is stopped or disabled, the SDO sensor will not be loaded and so auto-rotation will not occur. History collection from Sensors will also be stopped."
"Service","192.168.149.132","SensrSvc","Sensor Monitoring Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation","Monitors various sensors in order to expose data and adapt to system and user state.  If this service is stopped or disabled, the display brightness will not adapt to lighting conditions. Stopping this service may affect other system functionality and features as well."
"Service","192.168.149.132","SessionEnv","Remote Desktop Configuration","Running","Manual","localSystem","C:\Windows\System32\svchost.exe -k netsvcs","Remote Desktop Configuration service (RDCS) is responsible for all Remote Desktop Services and Remote Desktop related configuration and session maintenance activities that require SYSTEM context. These include per-session temporary folders, RD themes, and RD certificates."
"Service","192.168.149.132","SharedAccess","Internet Connection Sharing (ICS)","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k netsvcs","Provides network address translation, addressing, name resolution and/or intrusion prevention services for a home or small office network."
"Service","192.168.149.132","ShellHWDetection","Shell Hardware Detection","Running","Auto","LocalSystem","C:\Windows\System32\svchost.exe -k netsvcs","Provides notifications for AutoPlay hardware events."
"Service","192.168.149.132","SmbWitness","SMB Witness","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k SmbWitness","SMB Witness accelerates SMB clients reconnecting to a clustered SMB file share in the event of an unplanned failure"
"Service","192.168.149.132","smphost","Microsoft Storage Spaces SMP","Stopped","Manual","NT AUTHORITY\NetworkService","C:\Windows\System32\svchost.exe -k smphost","Host service for the Microsoft Storage Spaces management provider. If this service is stopped or disabled, Storage Spaces cannot be managed."
"Service","192.168.149.132","SNMPTRAP","SNMP Trap","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\System32\snmptrap.exe","Receives trap messages generated by local or remote Simple Network Management Protocol (SNMP) agents and forwards the messages to SNMP management programs running on this computer. If this service is stopped, SNMP-based programs on this computer will not receive SNMP trap messages. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","Spooler","Print Spooler","Running","Auto","LocalSystem","C:\Windows\System32\spoolsv.exe","This service spools print jobs and handles interaction with the printer.  If you turn off this service, you won’t be able to print or see your printers."
"Service","192.168.149.132","sppsvc","Software Protection","Stopped","Auto","NT AUTHORITY\NetworkService","C:\Windows\system32\sppsvc.exe","Enables the download, installation and enforcement of digital licenses for Windows and Windows applications. If the service is disabled, the operating system and licensed applications may run in a notification mode. It is strongly recommended that you not disable the Software Protection service."
"Service","192.168.149.132","SQLBrowser","SQL Server Browser","Stopped","Disabled","NT AUTHORITY\LOCALSERVICE","""C:\Program Files (x86)\Microsoft SQL Server\90\Shared\sqlbrowser.exe""","Provides SQL Server connection information to client computers."
"Service","192.168.149.132","SQLSERVERAGENT","SQL Server Agent (MSSQLSERVER)","Stopped","Manual","NT Service\SQLSERVERAGENT","""C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\Binn\SQLAGENT.EXE"" -i MSSQLSERVER","Executes jobs, monitors SQL Server, fires alerts, and allows automation of some administrative tasks."
"Service","192.168.149.132","SQLTELEMETRY","SQL Server CEIP service (MSSQLSERVER)","Running","Auto","NT Service\SQLTELEMETRY","""C:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\Binn\sqlceip.exe"" -Service ","CEIP service for Sql server "
"Service","192.168.149.132","SQLWriter","SQL Server VSS Writer","Running","Auto","LocalSystem","""C:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe""","Provides the interface to backup/restore Microsoft SQL server through the Windows VSS infrastructure."
"Service","192.168.149.132","SSDPSRV","SSDP Discovery","Running","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation","Discovers networked devices and services that use the SSDP discovery protocol, such as UPnP devices. Also announces SSDP devices and services running on the local computer. If this service is stopped, SSDP-based devices will not be discovered. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","SstpSvc","Secure Socket Tunneling Protocol Service","Stopped","Manual","NT Authority\LocalService","C:\Windows\system32\svchost.exe -k LocalService","Provides support for the Secure Socket Tunneling Protocol (SSTP) to connect to remote computers using VPN. If this service is disabled, users will not be able to use SSTP to access remote servers."
"Service","192.168.149.132","StateRepository","State Repository Service","Running","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k appmodel","Provides required infrastructure support for the application model."
"Service","192.168.149.132","stisvc","Windows Image Acquisition (WIA)","Stopped","Manual","NT Authority\LocalService","C:\Windows\system32\svchost.exe -k imgsvc","Provides image acquisition services for scanners and cameras"
"Service","192.168.149.132","StorSvc","Storage Service","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","Provides enabling services for storage settings and external storage expansion"
"Service","192.168.149.132","svsvc","Spot Verifier","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Verifies potential file system corruptions."
"Service","192.168.149.132","swprv","Microsoft Software Shadow Copy Provider","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k swprv","Manages software-based volume shadow copies taken by the Volume Shadow Copy service. If this service is stopped, software-based volume shadow copies cannot be managed. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","SysMain","Superfetch","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Maintains and improves system performance over time."
"Service","192.168.149.132","SystemEventsBroker","System Events Broker","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k DcomLaunch","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered."
"Service","192.168.149.132","TabletInputService","Touch Keyboard and Handwriting Panel Service","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","Enables Touch Keyboard and Handwriting Panel pen and ink functionality"
"Service","192.168.149.132","TapiSrv","Telephony","Stopped","Manual","NT AUTHORITY\NetworkService","C:\Windows\System32\svchost.exe -k NetworkService","Provides Telephony API (TAPI) support for programs that control telephony devices on the local computer and, through the LAN, on servers that are also running the service."
"Service","192.168.149.132","TermService","Remote Desktop Services","Running","Manual","NT Authority\NetworkService","C:\Windows\System32\svchost.exe -k termsvcs","Allows users to connect interactively to a remote computer. Remote Desktop and Remote Desktop Session Host Server depend on this service.  To prevent remote use of this computer, clear the checkboxes on the Remote tab of the System properties control panel item."
"Service","192.168.149.132","Themes","Themes","Running","Auto","LocalSystem","C:\Windows\System32\svchost.exe -k netsvcs","Provides user experience theme management."
"Service","192.168.149.132","TieringEngineService","Storage Tiers Management","Stopped","Manual","localSystem","C:\Windows\system32\TieringEngineService.exe","Optimizes the placement of data in storage tiers on all tiered storage spaces in the system."
"Service","192.168.149.132","tiledatamodelsvc","Tile Data model server","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k appmodel","Tile Server for tile updates."
"Service","192.168.149.132","TimeBrokerSvc","Time Broker","Running","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered."
"Service","192.168.149.132","TrkWks","Distributed Link Tracking Client","Running","Auto","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","Maintains links between NTFS files within a computer or across computers in a network."
"Service","192.168.149.132","TrustedInstaller","Windows Modules Installer","Stopped","Manual","localSystem","C:\Windows\servicing\TrustedInstaller.exe","Enables installation, modification, and removal of Windows updates and optional components. If this service is disabled, install or uninstall of Windows updates might fail for this computer."
"Service","192.168.149.132","tzautoupdate","Auto Time Zone Updater","Stopped","Disabled","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalService","Automatically sets the system time zone."
"Service","192.168.149.132","UALSVC","User Access Logging Service","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","This service logs unique client access requests, in the form of IP addresses and user names, of installed products and roles on the local server. This information can be queried, via Powershell, by administrators needing to quantify client demand of server software for offline Client Access License (CAL) management. If the service is disabled, client requests will not be logged and will not be retrievable via Powershell queries. Stopping the service will not affect query of historical data (see supporting documentation for steps to delete historical data). The local system administrator must consult his, or her, Windows Server license terms to determine the number of CALs that are required for the server software to be appropriately licensed; use of the UAL service and data does not alter this obligation."
"Service","192.168.149.132","UevAgentService","User Experience Virtualization Service","Stopped","Disabled","LocalSystem","C:\Windows\system32\AgentService.exe","Provides support for application and OS settings roaming"
"Service","192.168.149.132","UI0Detect","Interactive Services Detection","Stopped","Manual","LocalSystem","C:\Windows\system32\UI0Detect.exe","Enables user notification of user input for interactive services, which enables access to dialogs created by interactive services when they appear. If this service is stopped, notifications of new interactive service dialogs will no longer function and there might not be access to interactive service dialogs. If this service is disabled, both notifications of and access to new interactive service dialogs will no longer function."
"Service","192.168.149.132","UmRdpService","Remote Desktop Services UserMode Port Redirector","Running","Manual","localSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","Allows the redirection of Printers/Drives/Ports for RDP connections"
"Service","192.168.149.132","upnphost","UPnP Device Host","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation","Allows UPnP devices to be hosted on this computer. If this service is stopped, any hosted UPnP devices will stop functioning and no additional hosted devices can be added. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","UserManager","User Manager","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","User Manager provides the runtime components required for multi-user interaction.  If this service is stopped, some applications may not operate correctly."
"Service","192.168.149.132","UsoSvc","Update Orchestrator Service for Windows Update","Running","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","UsoSvc"
"Service","192.168.149.132","VaultSvc","Credential Manager","Running","Manual","LocalSystem","C:\Windows\system32\lsass.exe","Provides secure storage and retrieval of credentials to users, applications and security service packages."
"Service","192.168.149.132","vds","Virtual Disk","Stopped","Manual","LocalSystem","C:\Windows\System32\vds.exe","Provides management services for disks, volumes, file systems, and storage arrays."
"Service","192.168.149.132","vmicguestinterface","Hyper-V Guest Service Interface","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Provides an interface for the Hyper-V host to interact with specific services running inside the virtual machine."
"Service","192.168.149.132","vmicheartbeat","Hyper-V Heartbeat Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k ICService","Monitors the state of this virtual machine by reporting a heartbeat at regular intervals. This service helps you identify running virtual machines that have stopped responding."
"Service","192.168.149.132","vmickvpexchange","Hyper-V Data Exchange Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Provides a mechanism to exchange data between the virtual machine and the operating system running on the physical computer."
"Service","192.168.149.132","vmicrdv","Hyper-V Remote Desktop Virtualization Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k ICService","Provides a platform for communication between the virtual machine and the operating system running on the physical computer."
"Service","192.168.149.132","vmicshutdown","Hyper-V Guest Shutdown Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Provides a mechanism to shut down the operating system of this virtual machine from the management interfaces on the physical computer."
"Service","192.168.149.132","vmictimesync","Hyper-V Time Synchronization Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Synchronizes the system time of this virtual machine with the system time of the physical computer."
"Service","192.168.149.132","vmicvmsession","Hyper-V PowerShell Direct Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Provides a mechanism to manage virtual machine with PowerShell via VM session without a virtual network."
"Service","192.168.149.132","vmicvss","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Coordinates the communications that are required to use Volume Shadow Copy Service to back up applications and data on this virtual machine from the operating system on the physical computer."
"Service","192.168.149.132","VSS","Volume Shadow Copy","Stopped","Manual","LocalSystem","C:\Windows\system32\vssvc.exe","Manages and implements Volume Shadow Copies used for backup and other purposes. If this service is stopped, shadow copies will be unavailable for backup and the backup may fail. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","W32Time","Windows Time","Running","Auto","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalService","Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","WalletService","WalletService","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k appmodel","Hosts objects used by clients of the wallet"
"Service","192.168.149.132","WbioSrvc","Windows Biometric Service","Stopped","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k WbioSvcGroup","The Windows biometric service gives client applications the ability to capture, compare, manipulate, and store biometric data without gaining direct access to any biometric hardware or samples. The service is hosted in a privileged SVCHOST process."
"Service","192.168.149.132","Wcmsvc","Windows Connection Manager","Running","Auto","NT Authority\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Makes automatic connect/disconnect decisions based on the network connectivity options currently available to the PC and enables management of network connectivity based on Group Policy settings."
"Service","192.168.149.132","WdiServiceHost","Diagnostic Service Host","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\System32\svchost.exe -k LocalService","The Diagnostic Service Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local Service context.  If this service is stopped, any diagnostics that depend on it will no longer function."
"Service","192.168.149.132","WdiSystemHost","Diagnostic System Host","Running","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","The Diagnostic System Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local System context.  If this service is stopped, any diagnostics that depend on it will no longer function."
"Service","192.168.149.132","WdNisSvc","Windows Defender Network Inspection Service","Stopped","Manual","NT AUTHORITY\LocalService","""C:\Program Files\Windows Defender\NisSrv.exe""","Helps guard against intrusion attempts targeting known and newly discovered vulnerabilities in network protocols"
"Service","192.168.149.132","Wecsvc","Windows Event Collector","Stopped","Manual","NT AUTHORITY\NetworkService","C:\Windows\system32\svchost.exe -k NetworkService","This service manages persistent subscriptions to events from remote sources that support WS-Management protocol. This includes Windows Vista event logs, hardware and IPMI-enabled event sources. The service stores forwarded events in a local Event Log. If this service is stopped or disabled event subscriptions cannot be created and forwarded events cannot be accepted."
"Service","192.168.149.132","WEPHOSTSVC","Windows Encryption Provider Host Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k WepHostSvcGroup","Windows Encryption Provider Host Service brokers encryption related functionalities from 3rd Party Encryption Providers to processes that need to evaluate and apply EAS policies. Stopping this will compromise EAS compliancy checks that have been established by the connected Mail Accounts"
"Service","192.168.149.132","wercplsupport","Problem Reports and Solutions Control Panel Support","Stopped","Manual","localSystem","C:\Windows\System32\svchost.exe -k netsvcs","This service provides support for viewing, sending and deletion of system-level problem reports for the Problem Reports and Solutions control panel."
